URL,General Error,Unresolved,Error - 404,Redirected To,Above Fold - Mobile,Above Fold - Desktop,Iframe Source,Video Source,Self-Hosted,CDN Domain,Playing,CC or Descriptive Track Found,Mobile and Desktop Difference Src,Width,Height,Bitrate,Audio Present,Codec,Duration,Framerate,File Size,Loop,Muted,Preload,Autoplay,Poster,Controls,Playsinline,Number of Video Sources,Controlslist,Crossorigin,Disable Picture-in-Picture,Disable Remote Playback,Role,SpeedyU - Link,SpeedyU - Name,SpeedyU - City,SpeedyU - State,SpeedyU - Country,SpeedyU - Type,SpeedyU - Score,SpeedyU - Rank,LH - Performance,LH - Accessibility,LH - BestPractices,LH - SEO,LH - Total Weight,Playing - Low Motion,Iframe Sources - Mobile,Iframe Sources - Desktop,Video Data - Mobile,Video Data - Desktop
https://www.lionel.edu,false,false,false,,true,true,https://gtd-multistep-form-lionel-university.virtualadviser.com/?_embed=1&referrer=&embedPage=https%3A%2F%2Fwww.lionel.edu%2F,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lionel.edu,Lionel University,Toledo,OH,United States,Private for-profit,289,3529,37,81,79,92,6478410,,"[""https://gtd-multistep-form-lionel-university.virtualadviser.com/?_embed=1&referrer=&embedPage=https%3A%2F%2Fwww.lionel.edu%2F"",""https://virtual-assistant-lionel.virtualadviser.com/assets/chat.html?src=https%3A%2F%2Fvirtual-assistant-lionel.virtualadviser.com&disableButton=true&label=Ask+a+Question&icon=%22%3Csvg+class%3D%5C%22bi+bi-chat-text%5C%22+xmlns%3D%5C%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%5C%22+width%3D%5C%221em%5C%22+height%3D%5C%221em%5C%22+fill%3D%5C%22currentColor%5C%22+viewBox%3D%5C%220+0+16+16%5C%22%3E%3Cpath+d%3D%5C%22M2.678+11.894a1+1+0+0+1+.287.801+10.97+10.97+0+0+1-.398+2c1.395-.323+2.247-.697+2.634-.893a1+1+0+0+1+.71-.074A8.06+8.06+0+0+0+8+14c3.996+0+7-2.807+7-6+0-3.192-3.004-6-7-6S1+4.808+1+8c0+1.468.617+2.83+1.678+3.894zm-.493+3.905a21.682+21.682+0+0+1-.713.129c-.2.032-.352-.176-.273-.362a9.68+9.68+0+0+0+.244-.637l.003-.01c.248-.72.45-1.548.524-2.319C.743+11.37+0+9.76+0+8c0-3.866+3.582-7+8-7s8+3.134+8+7-3.582+7-8+7a9.06+9.06+0+0+1-2.347-.306c-.52.263-1.639.742-3.468+1.105z%5C%22%3E%3C%2Fpath%3E%3Cpath+d%3D%5C%22M4+5.5a.5.5+0+0+1+.5-.5h7a.5.5+0+0+1+0+1h-7a.5.5+0+0+1-.5-.5zM4+8a.5.5+0+0+1+.5-.5h7a.5.5+0+0+1+0+1h-7A.5.5+0+0+1+4+8zm0+2.5a.5.5+0+0+1+.5-.5h4a.5.5+0+0+1+0+1h-4a.5.5+0+0+1-.5-.5z%5C%22%3E%3C%2Fpath%3E%3C%2Fsvg%3E%22&url=https%3A%2F%2Fvirtual-assistant-lionel.virtualadviser.com&referrer=&embedPage=https%3A%2F%2Fwww.lionel.edu%2F"",""https://gtd-multistep-form-lionel-university.virtualadviser.com/?_embed=1&referrer=&embedPage=https%3A%2F%2Fwww.lionel.edu%2F""]","[""https://gtd-multistep-form-lionel-university.virtualadviser.com/?_embed=1&referrer=&embedPage=https%3A%2F%2Fwww.lionel.edu%2F"",""https://virtual-assistant-lionel.virtualadviser.com/assets/chat.html?src=https%3A%2F%2Fvirtual-assistant-lionel.virtualadviser.com&disableButton=true&label=Ask+a+Question&icon=%22%3Csvg+class%3D%5C%22bi+bi-chat-text%5C%22+xmlns%3D%5C%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%5C%22+width%3D%5C%221em%5C%22+height%3D%5C%221em%5C%22+fill%3D%5C%22currentColor%5C%22+viewBox%3D%5C%220+0+16+16%5C%22%3E%3Cpath+d%3D%5C%22M2.678+11.894a1+1+0+0+1+.287.801+10.97+10.97+0+0+1-.398+2c1.395-.323+2.247-.697+2.634-.893a1+1+0+0+1+.71-.074A8.06+8.06+0+0+0+8+14c3.996+0+7-2.807+7-6+0-3.192-3.004-6-7-6S1+4.808+1+8c0+1.468.617+2.83+1.678+3.894zm-.493+3.905a21.682+21.682+0+0+1-.713.129c-.2.032-.352-.176-.273-.362a9.68+9.68+0+0+0+.244-.637l.003-.01c.248-.72.45-1.548.524-2.319C.743+11.37+0+9.76+0+8c0-3.866+3.582-7+8-7s8+3.134+8+7-3.582+7-8+7a9.06+9.06+0+0+1-2.347-.306c-.52.263-1.639.742-3.468+1.105z%5C%22%3E%3C%2Fpath%3E%3Cpath+d%3D%5C%22M4+5.5a.5.5+0+0+1+.5-.5h7a.5.5+0+0+1+0+1h-7a.5.5+0+0+1-.5-.5zM4+8a.5.5+0+0+1+.5-.5h7a.5.5+0+0+1+0+1h-7A.5.5+0+0+1+4+8zm0+2.5a.5.5+0+0+1+.5-.5h4a.5.5+0+0+1+0+1h-4a.5.5+0+0+1-.5-.5z%5C%22%3E%3C%2Fpath%3E%3C%2Fsvg%3E%22&url=https%3A%2F%2Fvirtual-assistant-lionel.virtualadviser.com&referrer=&embedPage=https%3A%2F%2Fwww.lionel.edu%2F"",""https://gtd-multistep-form-lionel-university.virtualadviser.com/?_embed=1&referrer=&embedPage=https%3A%2F%2Fwww.lionel.edu%2F""]",false,false
https://www.lipscomb.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lipscomb.edu,Lipscomb University,Nashville,TN,United States,Private not-for-profit,318,1896,63,88,75,92,3100737,,,,false,false
https://www.linnbenton.edu,false,false,false,,true,true,https://linnbenton.messenger.451.io/?c=eyJob3N0bmFtZSI6Imxpbm5iZW50b24uc2hlbGwuNDUxLmlvIiwiYXBpVXJsIjoiaHR0cHM6Ly9saW5uYmVudG9uLmFwaS40NTEuaW8vIiwic3ViZG9tIjoibGlubmJlbnRvbiIsImFwaVVybFJUIjoiaHR0cHM6Ly9saW5uYmVudG9uLnJ0LjQ1MS5pby8iLCJmZWF0dXJlVG9rZW4iOiJURmpaYW1ISXdjbklMUVEwSzEzTVRNcWhNT3daZzBhWG54V0s0ZFlBIiwiYW5hbHl0aWNzVG9rZW4iOiJxdTNrcEtHNjZtQ2hVdnRPNDZMM2hVdjF6SE1CY0xCWnhvVEJGQkRDIiwidHlwZSI6InNoZWxsNDUxIiwicGFnZUNvbnRleHQiOnsidXJsIjoiaHR0cHM6Ly93d3cubGlubmJlbnRvbi5lZHUvIiwid2lkdGgiOjM5MCwiaGVpZ2h0Ijo4MDB9fQ==,https://www.linnbenton.edu/_resources/videos/homepage-reel-june-2024.mp4,true,,true,false,,1280,720,2596842,true,h264,61.866044,23,20082047,true,true,metadata,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.linnbenton.edu,Linn-Benton Community College,Albany,OR,United States,Public,350,387,66,99,100,85,10406158,true,"[""https://linnbenton.messenger.451.io/?c=eyJob3N0bmFtZSI6Imxpbm5iZW50b24uc2hlbGwuNDUxLmlvIiwiYXBpVXJsIjoiaHR0cHM6Ly9saW5uYmVudG9uLmFwaS40NTEuaW8vIiwic3ViZG9tIjoibGlubmJlbnRvbiIsImFwaVVybFJUIjoiaHR0cHM6Ly9saW5uYmVudG9uLnJ0LjQ1MS5pby8iLCJmZWF0dXJlVG9rZW4iOiJURmpaYW1ISXdjbklMUVEwSzEzTVRNcWhNT3daZzBhWG54V0s0ZFlBIiwiYW5hbHl0aWNzVG9rZW4iOiJxdTNrcEtHNjZtQ2hVdnRPNDZMM2hVdjF6SE1CY0xCWnhvVEJGQkRDIiwidHlwZSI6InNoZWxsNDUxIiwicGFnZUNvbnRleHQiOnsidXJsIjoiaHR0cHM6Ly93d3cubGlubmJlbnRvbi5lZHUvIiwid2lkdGgiOjM5MCwiaGVpZ2h0Ijo4MDB9fQ==""]","[""https://linnbenton.messenger.451.io/?c=eyJob3N0bmFtZSI6Imxpbm5iZW50b24uc2hlbGwuNDUxLmlvIiwiYXBpVXJsIjoiaHR0cHM6Ly9saW5uYmVudG9uLmFwaS40NTEuaW8vIiwic3ViZG9tIjoibGlubmJlbnRvbiIsImFwaVVybFJUIjoiaHR0cHM6Ly9saW5uYmVudG9uLnJ0LjQ1MS5pby8iLCJmZWF0dXJlVG9rZW4iOiJURmpaYW1ISXdjbklMUVEwSzEzTVRNcWhNT3daZzBhWG54V0s0ZFlBIiwiYW5hbHl0aWNzVG9rZW4iOiJxdTNrcEtHNjZtQ2hVdnRPNDZMM2hVdjF6SE1CY0xCWnhvVEJGQkRDIiwidHlwZSI6InNoZWxsNDUxIiwicGFnZUNvbnRleHQiOnsidXJsIjoiaHR0cHM6Ly93d3cubGlubmJlbnRvbi5lZHUvIiwid2lkdGgiOjE0NDAsImhlaWdodCI6OTAwfX0=""]","{""src"":[""https://www.linnbenton.edu/_resources/videos/homepage-reel-june-2024.mp4""],""srcMetadata"":{""https://www.linnbenton.edu/_resources/videos/homepage-reel-june-2024.mp4"":{""duration"":""61.866044"",""has_audio"":true,""bit_rate"":2596842,""size"":""20082047"",""frame_rate"":23,""width"":1280,""height"":720,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.linnbenton.edu/_resources/videos/homepage-reel-june-2024.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}","{""src"":[""https://www.linnbenton.edu/_resources/videos/homepage-reel-june-2024.mp4""],""srcMetadata"":{""https://www.linnbenton.edu/_resources/videos/homepage-reel-june-2024.mp4"":{""duration"":""61.866044"",""has_audio"":true,""bit_rate"":2596842,""size"":""20082047"",""frame_rate"":23,""width"":1280,""height"":720,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.linnbenton.edu/_resources/videos/homepage-reel-june-2024.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}"
http://www.lbhc.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lbhc.edu,Little Big Horn College,Crow Agency,MT,United States,Public,368,100,99,98,79,92,307680,,,,false,false
https://www.living-arts-college.edu,false,false,false,,true,true,,https://video.wixstatic.com/video/e8347a_caea5e6c0b2549bc9c2b972d222dec9e/720p/mp4/file.mp4,false,wixstatic.com,true,false,,1440,810,2938696,false,h264,100.733967,29.97,37003321,true,true,auto,true,,false,,1,,,,,,,,,,,,,,,,,,,false,,,"{""src"":[""https://video.wixstatic.com/video/e8347a_caea5e6c0b2549bc9c2b972d222dec9e/720p/mp4/file.mp4""],""srcMetadata"":{""https://video.wixstatic.com/video/e8347a_caea5e6c0b2549bc9c2b972d222dec9e/720p/mp4/file.mp4"":{""duration"":""100.733967"",""has_audio"":false,""bit_rate"":2938696,""size"":""37003321"",""frame_rate"":29.97,""width"":1440,""height"":810,""codec"":""h264""}},""attrs"":{""Video Source"":""https://video.wixstatic.com/video/e8347a_caea5e6c0b2549bc9c2b972d222dec9e/720p/mp4/file.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""auto"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""wixstatic.com"",""playing"":true}","{""src"":[""https://video.wixstatic.com/video/e8347a_caea5e6c0b2549bc9c2b972d222dec9e/720p/mp4/file.mp4""],""srcMetadata"":{""https://video.wixstatic.com/video/e8347a_caea5e6c0b2549bc9c2b972d222dec9e/720p/mp4/file.mp4"":{""duration"":""100.733967"",""has_audio"":false,""bit_rate"":2938696,""size"":""37003321"",""frame_rate"":29.97,""width"":1440,""height"":810,""codec"":""h264""}},""attrs"":{""Video Source"":""https://video.wixstatic.com/video/e8347a_caea5e6c0b2549bc9c2b972d222dec9e/720p/mp4/file.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""auto"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""wixstatic.com"",""playing"":true}"
https://www.lockhaven.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lockhaven.edu,Lock Haven University,Lock Haven,PA,United States,Public,330,1129,54,97,79,100,3564172,,,,false,false
https://www.littlepriest.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.littlepriest.edu,Little Priest Tribal College,Winnebago,NE,United States,Public,327,1342,58,84,100,85,2425535,,,,false,false
https://www.livingstone.edu,false,false,false,,true,true,,https://www.youtube.com/watch?v=1GIzTn0jA48,true,youtube.com,,false,,,,,,,,,,false,true,metadata,true,https://livingstone.edu/,false,,2,,,,,,https://speedyu.bravery.co/site/www.livingstone.edu,Livingstone College,Salisbury,NC,United States,Private not-for-profit,210,4431,28,63,50,69,22113177,,,,"{""src"":[""https://www.youtube.com/watch?v=1GIzTn0jA48"",""https://www.youtube.com/watch?v=1GIzTn0jA48""],""srcMetadata"":{""https://www.youtube.com/watch?v=1GIzTn0jA48"":{""url"":""https://www.youtube.com/watch?v=1GIzTn0jA48"",""error"":true,""message"":""https://www.youtube.com/watch?v=1GIzTn0jA48: Invalid data found when processing input""}},""attrs"":{""Video Source"":""https://www.youtube.com/watch?v=1GIzTn0jA48"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":false,""Poster"":""https://livingstone.edu/"",""Role"":null},""isInInitialViewport"":null,""tracks"":[],""Self-hosted"":true,""CDN Domain"":""youtube.com"",""playing"":false}","{""src"":[""https://www.youtube.com/watch?v=1GIzTn0jA48"",""https://www.youtube.com/watch?v=1GIzTn0jA48""],""srcMetadata"":{""https://www.youtube.com/watch?v=1GIzTn0jA48"":{""url"":""https://www.youtube.com/watch?v=1GIzTn0jA48"",""error"":true,""message"":""https://www.youtube.com/watch?v=1GIzTn0jA48: Invalid data found when processing input""}},""attrs"":{""Video Source"":""https://www.youtube.com/watch?v=1GIzTn0jA48"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":false,""Poster"":""https://livingstone.edu/"",""Role"":null},""isInInitialViewport"":false,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""youtube.com"",""playing"":false}"
https://www.logan.edu,false,false,false,,true,true,,https://www.logan.edu/wp-content/uploads/2019/09/LOG-062_HomepageVideo_HB2c.mp4,true,,true,false,,1280,720,842180,false,h264,18.541667,24,1951928,true,true,auto,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.logan.edu,Logan University,Chesterfield,MO,United States,Private not-for-profit,277,3936,45,80,75,77,11985373,true,,,"{""src"":[""https://www.logan.edu/wp-content/uploads/2019/09/LOG-062_HomepageVideo_HB2c.mp4""],""srcMetadata"":{""https://www.logan.edu/wp-content/uploads/2019/09/LOG-062_HomepageVideo_HB2c.mp4"":{""duration"":""18.541667"",""has_audio"":false,""bit_rate"":842180,""size"":""1951928"",""frame_rate"":24,""width"":1280,""height"":720,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.logan.edu/wp-content/uploads/2019/09/LOG-062_HomepageVideo_HB2c.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""auto"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":null,""tracks"":[],""Self-hosted"":true,""playing"":false}","{""src"":[""https://www.logan.edu/wp-content/uploads/2019/09/LOG-062_HomepageVideo_HB2c.mp4""],""srcMetadata"":{""https://www.logan.edu/wp-content/uploads/2019/09/LOG-062_HomepageVideo_HB2c.mp4"":{""duration"":""18.541667"",""has_audio"":false,""bit_rate"":842180,""size"":""1951928"",""frame_rate"":24,""width"":1280,""height"":720,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.logan.edu/wp-content/uploads/2019/09/LOG-062_HomepageVideo_HB2c.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""auto"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""playing"":true}"
https://www.llu.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.llu.edu,Loma Linda University,Loma Linda,CA,United States,Private not-for-profit,305,2713,58,90,57,100,2370876,,,,false,false
https://www.lbcc.edu,false,false,false,,true,true,#,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""#"",""#"",""https://newassets.hcaptcha.com/captcha/v1/c1e11bfffe54019b36ca486d59d75ea65128f510/static/hcaptcha.html#frame=challenge&id=0tov2vcldvp&host=www.lbcc.edu&sentry=true&reportapi=https%3A%2F%2Faccounts.hcaptcha.com&recaptchacompat=true&custom=false&hl=en&tplinks=on&pstissuer=https%3A%2F%2Fpst-issuer.hcaptcha.com&sitekey=ca915d64-b987-4026-be6c-93cdaa26ad50&size=compact&theme=light&origin=https%3A%2F%2Fwww.lbcc.edu""]","[""#"",""#"",""https://newassets.hcaptcha.com/captcha/v1/c1e11bfffe54019b36ca486d59d75ea65128f510/static/hcaptcha.html#frame=challenge&id=04xuwsj144rm&host=www.lbcc.edu&sentry=true&reportapi=https%3A%2F%2Faccounts.hcaptcha.com&recaptchacompat=true&custom=false&hl=en&tplinks=on&pstissuer=https%3A%2F%2Fpst-issuer.hcaptcha.com&sitekey=ca915d64-b987-4026-be6c-93cdaa26ad50&size=compact&theme=light&origin=https%3A%2F%2Fwww.lbcc.edu""]",false,false
https://www.libi.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.libi.edu,Long Island Business Institute,New York,NY,United States,Private for-profit,321,1690,70,91,75,85,965242,,,,false,false
https://www.liu.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.liu.edu,Long Island University,Brookville,NY,United States,Private not-for-profit,278,3906,54,58,75,91,14049692,,,,false,false
https://www.lonestar.edu,false,false,false,,false,true,,https://www.lonestar.edu/videos/enrollment-2024.mp4,true,,true,false,,1920,1080,1474571,false,hevc,7.006989,23.98,1291538,true,true,metadata,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.lonestar.edu,Lone Star College,The Woodlands,TX,United States,Public,271,4054,40,82,57,92,7107320,true,,,false,"{""src"":[""https://www.lonestar.edu/videos/enrollment-2024.mp4""],""srcMetadata"":{""https://www.lonestar.edu/videos/enrollment-2024.mp4"":{""duration"":""7.006989"",""has_audio"":false,""bit_rate"":1474571,""size"":""1291538"",""frame_rate"":23.98,""width"":1920,""height"":1080,""codec"":""hevc""}},""attrs"":{""Video Source"":""https://www.lonestar.edu/videos/enrollment-2024.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}"
https://longy.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/longy.edu,Longy School of Music of Bard College,Cambridge,MA,United States,Private not-for-profit,302,2896,45,86,79,92,5643166,,,,false,false
https://www.lorainccc.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lorainccc.edu,Lorain County Community College,Elyria,OH,United States,Public,278,3880,46,95,54,83,1341063,,,,false,false
https://www.longwood.edu,false,false,false,,true,true,,https://www.longwood.edu/fileshare/2023rdsn/assets/home_video_mobile.mp4,true,,true,false,true,540,960,1551209,true,h264,53.930000,23.98,10457092,true,true,metadata,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.longwood.edu,Longwood University,Farmville,VA,United States,Public,298,3087,58,83,75,82,13407647,true,,,"{""src"":[""https://www.longwood.edu/fileshare/2023rdsn/assets/home_video_mobile.mp4""],""srcMetadata"":{""https://www.longwood.edu/fileshare/2023rdsn/assets/home_video_mobile.mp4"":{""duration"":""53.930000"",""has_audio"":true,""bit_rate"":1551209,""size"":""10457092"",""frame_rate"":23.98,""width"":540,""height"":960,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.longwood.edu/fileshare/2023rdsn/assets/home_video_mobile.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}","{""src"":[""https://www.longwood.edu/fileshare/2023rdsn/assets/home_video_desktop.mp4""],""srcMetadata"":{""https://www.longwood.edu/fileshare/2023rdsn/assets/home_video_desktop.mp4"":{""duration"":""53.930000"",""has_audio"":true,""bit_rate"":2740535,""size"":""18474635"",""frame_rate"":23.98,""width"":1280,""height"":720,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.longwood.edu/fileshare/2023rdsn/assets/home_video_desktop.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}"
https://www.lorainesacademy.edu,false,false,false,,true,true,https://rizeinteractive.wufoo.com/embed/z1cqx0571ljmwln?embedKey=z1cqx0571ljmwln694394&entsource=&referrer=&header=hide,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lorainesacademy.edu,Loraines Academy Incorporated,Saint Petersburg,FL,United States,,293,3366,80,75,46,92,2011239,,"[""https://rizeinteractive.wufoo.com/embed/z1cqx0571ljmwln?embedKey=z1cqx0571ljmwln694394&entsource=&referrer=&header=hide""]","[""https://rizeinteractive.wufoo.com/embed/z1cqx0571ljmwln?embedKey=z1cqx0571ljmwln149373&entsource=&referrer=&header=hide""]",false,false
https://www.laafa.org,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.laafa.org,Los Angeles Academy of Figurative Art,Van Nuys,CA,United States,Private for-profit,318,1887,52,91,75,100,3978675,,,,false,false
https://www.lacitycollege.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lacitycollege.edu,Los Angeles City College,Los Angeles,CA,United States,Public,318,1852,61,93,79,85,3256141,,,,false,false
https://www.laccd.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.laccd.edu,Los Angeles Community College District,Los Angeles,CA,United States,,316,1997,64,92,75,85,2224989,,,,false,false
https://www.lacm.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lacm.edu,Los Angeles College of Music,Pasadena,CA,United States,Private for-profit,294,3313,37,86,79,92,21432226,,,,false,false
https://www.loras.edu,false,false,false,,true,true,,https://loras.edu/wp-content/uploads/Website720p-3000kbps.mp4,true,loras.edu,true,false,,1920,1080,3026265,true,h264,21.688067,29.97,8204231,true,true,metadata,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.loras.edu,Loras College,Dubuque,IA,United States,Private not-for-profit,306,2646,50,85,79,92,11141113,false,"[null,null]","[null,null]","{""src"":[""https://loras.edu/wp-content/uploads/Website720p-3000kbps.mp4""],""srcMetadata"":{""https://loras.edu/wp-content/uploads/Website720p-3000kbps.mp4"":{""duration"":""21.688067"",""has_audio"":true,""bit_rate"":3026265,""size"":""8204231"",""frame_rate"":29.97,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://loras.edu/wp-content/uploads/Website720p-3000kbps.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""CDN Domain"":""loras.edu"",""playing"":true}","{""src"":[""https://loras.edu/wp-content/uploads/Website720p-3000kbps.mp4""],""srcMetadata"":{""https://loras.edu/wp-content/uploads/Website720p-3000kbps.mp4"":{""duration"":""21.688067"",""has_audio"":true,""bit_rate"":3026265,""size"":""8204231"",""frame_rate"":29.97,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://loras.edu/wp-content/uploads/Website720p-3000kbps.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":false,""CDN Domain"":""loras.edu"",""playing"":true}"
https://dhs.lacounty.gov/college-of-nursing-and-allied-health,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/dhs.lacounty.gov/college-of-nursing-and-allied-health,Los Angeles County College of Nursing and Allied Health,Los Angeles,CA,United States,Public,328,1267,63,91,89,85,3450783,,,,false,false
https://www.lahc.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lahc.edu,Los Angeles Harbor College,Wilmington,CA,United States,Public,318,1853,65,93,75,85,2424233,,,,false,false
https://www.lamission.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lamission.edu,Los Angeles Mission College,Sylmar,CA,United States,Public,321,1665,64,93,79,85,4742939,,,,false,false
https://www.lafilm.edu,false,false,false,,true,true,,https://www.lafilm.edu/wp-content/uploads/2020/11/LAFS.mp4,true,,true,false,,1920,1080,10376744,true,h264,15.000000,25,19456396,true,true,metadata,true,,false,,1,,,,,,https://speedyu.bravery.co/site/www.lafilm.edu,Los Angeles Film School,Los Angeles,CA,United States,Private for-profit,330,1168,61,94,75,100,24111651,true,,,"{""src"":[""https://www.lafilm.edu/wp-content/uploads/2020/11/LAFS.mp4""],""srcMetadata"":{""https://www.lafilm.edu/wp-content/uploads/2020/11/LAFS.mp4"":{""duration"":""15.000000"",""has_audio"":true,""bit_rate"":10376744,""size"":""19456396"",""frame_rate"":25,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.lafilm.edu/wp-content/uploads/2020/11/LAFS.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}","{""src"":[""https://www.lafilm.edu/wp-content/uploads/2020/11/LAFS.mp4""],""srcMetadata"":{""https://www.lafilm.edu/wp-content/uploads/2020/11/LAFS.mp4"":{""duration"":""15.000000"",""has_audio"":true,""bit_rate"":10376744,""size"":""19456396"",""frame_rate"":25,""width"":1920,""height"":1080,""codec"":""h264""}},""attrs"":{""Video Source"":""https://www.lafilm.edu/wp-content/uploads/2020/11/LAFS.mp4"",""Autoplay"":true,""Controls"":false,""Preload"":""metadata"",""Muted"":true,""Loop"":true,""Poster"":"""",""Role"":null},""isInInitialViewport"":true,""tracks"":[],""Self-hosted"":true,""playing"":true}"
https://www.lapacific.edu,false,false,false,,false,false,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,https://speedyu.bravery.co/site/www.lapacific.edu,Los Angeles Pacific College,Los Angeles,CA,United States,Private for-profit,322,1651,72,86,79,85,6977304,,,,false,false
